filename,v_left,v_right,timestamp
1769347875852.jpg,0.0,0.0,1769347875852
1769347875886.jpg,0.0,0.0,1769347875886
1769347875920.jpg,0.0,0.0,1769347875920
1769347875953.jpg,0.0,0.0,1769347875953
1769347875987.jpg,0.0,0.0,1769347875987
1769347876021.jpg,0.0,0.0,1769347876021
1769347876055.jpg,0.0,0.0,1769347876055
1769347876089.jpg,0.0,0.0,1769347876089
1769347876122.jpg,0.0,0.0,1769347876122
1769347876156.jpg,0.0,0.0,1769347876156
1769347876190.jpg,0.0,0.0,1769347876190
1769347876223.jpg,0.0,0.0,1769347876223
1769347876257.jpg,0.0,0.0,1769347876257
1769347876291.jpg,0.0,0.0,1769347876291
1769347876325.jpg,0.0,0.0,1769347876325
1769347876358.jpg,0.0,0.0,1769347876358
1769347876393.jpg,1.0,1.0,1769347876393
1769347876426.jpg,1.0,1.0,1769347876426
1769347876460.jpg,1.0,1.0,1769347876460
1769347876494.jpg,1.0,1.0,1769347876494
1769347876528.jpg,1.0,1.0,1769347876528
1769347876562.jpg,0.0,0.0,1769347876562
1769347876595.jpg,0.0,0.0,1769347876595
1769347876630.jpg,0.0,0.0,1769347876630
1769347876663.jpg,0.0,0.0,1769347876663
1769347876697.jpg,0.0,0.0,1769347876697
1769347876731.jpg,0.0,0.0,1769347876731
1769347876764.jpg,0.0,0.0,1769347876764
1769347876798.jpg,0.0,0.0,1769347876798
1769347876831.jpg,0.0,0.0,1769347876831
1769347876866.jpg,0.0,0.0,1769347876866
1769347876899.jpg,0.0,0.0,1769347876899
1769347876933.jpg,0.0,0.0,1769347876933
1769347876966.jpg,0.0,0.0,1769347876966
1769347877000.jpg,0.0,0.0,1769347877000
1769347877034.jpg,0.0,0.0,1769347877034
1769347877067.jpg,0.5,-0.5,1769347877067
1769347877101.jpg,0.5,-0.5,1769347877101
1769347877135.jpg,0.5,-0.5,1769347877135
1769347877169.jpg,0.5,-0.5,1769347877169
1769347877202.jpg,0.0,0.0,1769347877202
1769347877236.jpg,0.0,0.0,1769347877236
1769347877270.jpg,0.0,0.0,1769347877270
1769347877303.jpg,0.0,0.0,1769347877303
1769347877337.jpg,0.0,0.0,1769347877337
1769347877371.jpg,0.0,0.0,1769347877371
1769347877405.jpg,0.0,0.0,1769347877405
1769347877438.jpg,0.0,0.0,1769347877438
1769347877472.jpg,0.0,0.0,1769347877472
1769347877506.jpg,-0.5,0.5,1769347877506
1769347877540.jpg,-0.5,0.5,1769347877540
1769347877573.jpg,-0.5,0.5,1769347877573
1769347877607.jpg,-0.5,0.5,1769347877607
1769347877641.jpg,-0.5,0.5,1769347877641
1769347877675.jpg,0.0,0.0,1769347877675
1769347877708.jpg,0.0,0.0,1769347877708
1769347877742.jpg,0.0,0.0,1769347877742
1769347877776.jpg,0.0,0.0,1769347877776
1769347877810.jpg,0.0,0.0,1769347877810
1769347877843.jpg,1.0,1.0,1769347877843
1769347877877.jpg,1.0,1.0,1769347877877
1769347877911.jpg,1.0,1.0,1769347877911
1769347877944.jpg,1.0,1.0,1769347877944
1769347877978.jpg,0.0,0.0,1769347877978
1769347878012.jpg,0.0,0.0,1769347878012
1769347878046.jpg,0.0,0.0,1769347878046
1769347878080.jpg,0.0,0.0,1769347878080
1769347878114.jpg,0.0,0.0,1769347878114
1769347878148.jpg,0.0,0.0,1769347878148
1769347878182.jpg,0.0,0.0,1769347878182
1769347878215.jpg,0.0,0.0,1769347878215
1769347878249.jpg,0.0,0.0,1769347878249
1769347878282.jpg,0.0,0.0,1769347878282
1769347878316.jpg,0.0,0.0,1769347878316
1769347878349.jpg,0.0,0.0,1769347878349
1769347878383.jpg,0.0,0.0,1769347878383
1769347878417.jpg,0.0,0.0,1769347878417
1769347878450.jpg,0.0,0.0,1769347878450
1769347878484.jpg,0.0,0.0,1769347878484
1769347878518.jpg,1.0,1.0,1769347878518
1769347878551.jpg,1.0,1.0,1769347878551
1769347878585.jpg,1.0,1.0,1769347878585
1769347878619.jpg,0.0,0.0,1769347878619
1769347878652.jpg,0.0,0.0,1769347878652
1769347878686.jpg,0.0,0.0,1769347878686
1769347878720.jpg,0.0,0.0,1769347878720
1769347878753.jpg,0.0,0.0,1769347878753
1769347878787.jpg,0.0,0.0,1769347878787
1769347878820.jpg,0.0,0.0,1769347878820
1769347878854.jpg,1.0,1.0,1769347878854
1769347878887.jpg,1.0,1.0,1769347878887
1769347878921.jpg,1.0,1.0,1769347878921
1769347878955.jpg,0.0,0.0,1769347878955
1769347878989.jpg,0.0,0.0,1769347878989
1769347879022.jpg,0.0,0.0,1769347879022
1769347879056.jpg,0.0,0.0,1769347879056
1769347879089.jpg,0.0,0.0,1769347879089
1769347879123.jpg,0.0,0.0,1769347879123
1769347879157.jpg,0.0,0.0,1769347879157
1769347879191.jpg,0.0,0.0,1769347879191
1769347879224.jpg,0.0,0.0,1769347879224
1769347879258.jpg,0.0,0.0,1769347879258
1769347879292.jpg,0.0,0.0,1769347879292
1769347879326.jpg,0.0,0.0,1769347879326
1769347879360.jpg,0.0,0.0,1769347879360
1769347879393.jpg,0.0,0.0,1769347879393
1769347879427.jpg,0.0,0.0,1769347879427
1769347879461.jpg,0.0,0.0,1769347879461
1769347879495.jpg,0.0,0.0,1769347879495
1769347879528.jpg,0.0,0.0,1769347879528
1769347879562.jpg,0.0,0.0,1769347879562
1769347879595.jpg,0.0,0.0,1769347879595
1769347879629.jpg,0.0,0.0,1769347879629
1769347879663.jpg,0.5,-0.5,1769347879663
1769347879697.jpg,0.5,-0.5,1769347879697
1769347879731.jpg,0.5,-0.5,1769347879731
1769347879764.jpg,0.0,0.0,1769347879764
1769347879798.jpg,0.0,0.0,1769347879798
1769347879832.jpg,0.0,0.0,1769347879832
1769347879865.jpg,0.0,0.0,1769347879865
1769347879899.jpg,0.0,0.0,1769347879899
1769347879933.jpg,0.0,0.0,1769347879933
1769347879966.jpg,0.0,0.0,1769347879966
1769347880000.jpg,0.0,0.0,1769347880000
1769347880034.jpg,0.0,0.0,1769347880034
1769347880068.jpg,0.0,0.0,1769347880068
1769347880101.jpg,0.0,0.0,1769347880101
1769347880135.jpg,0.0,0.0,1769347880135
1769347880169.jpg,0.0,0.0,1769347880169
1769347880202.jpg,0.0,0.0,1769347880202
1769347880236.jpg,0.0,0.0,1769347880236
1769347880270.jpg,1.0,1.0,1769347880270
1769347880304.jpg,1.0,1.0,1769347880304
1769347880337.jpg,1.0,1.0,1769347880337
1769347880371.jpg,1.0,1.0,1769347880371
1769347880405.jpg,1.0,1.0,1769347880405
1769347880439.jpg,1.0,1.0,1769347880439
1769347880472.jpg,1.0,1.0,1769347880472
1769347880506.jpg,0.0,0.0,1769347880506
1769347880540.jpg,0.0,0.0,1769347880540
1769347880573.jpg,0.0,0.0,1769347880573
1769347880606.jpg,0.0,0.0,1769347880606
1769347880640.jpg,0.0,0.0,1769347880640
1769347880674.jpg,0.0,0.0,1769347880674
1769347880708.jpg,0.0,0.0,1769347880708
1769347880742.jpg,0.0,0.0,1769347880742
1769347880776.jpg,0.0,0.0,1769347880776
1769347880809.jpg,0.0,0.0,1769347880809
1769347880843.jpg,1.0,1.0,1769347880843
1769347880877.jpg,1.0,1.0,1769347880877
1769347880910.jpg,1.0,1.0,1769347880910
1769347880944.jpg,1.0,1.0,1769347880944
1769347880978.jpg,1.0,1.0,1769347880978
1769347881011.jpg,1.0,1.0,1769347881011
1769347881045.jpg,1.0,1.0,1769347881045
1769347881078.jpg,0.0,0.0,1769347881078
1769347881112.jpg,0.0,0.0,1769347881112
1769347881145.jpg,0.0,0.0,1769347881145
1769347881179.jpg,0.0,0.0,1769347881179
1769347881212.jpg,0.0,0.0,1769347881212
1769347881246.jpg,0.0,0.0,1769347881246
1769347881280.jpg,0.0,0.0,1769347881280
1769347881313.jpg,0.0,0.0,1769347881313
1769347881347.jpg,0.0,0.0,1769347881347
1769347881381.jpg,1.0,1.0,1769347881381
1769347881414.jpg,1.0,1.0,1769347881414
1769347881448.jpg,1.0,1.0,1769347881448
1769347881482.jpg,1.0,1.0,1769347881482
1769347881515.jpg,1.0,1.0,1769347881515
1769347881549.jpg,1.0,1.0,1769347881549
1769347881583.jpg,1.0,1.0,1769347881583
1769347881616.jpg,0.0,0.0,1769347881616
1769347881650.jpg,0.0,0.0,1769347881650
1769347881683.jpg,0.0,0.0,1769347881683
1769347881717.jpg,0.0,0.0,1769347881717
1769347881750.jpg,0.0,0.0,1769347881750
1769347881784.jpg,0.0,0.0,1769347881784
1769347881818.jpg,0.0,0.0,1769347881818
1769347881852.jpg,0.0,0.0,1769347881852
1769347881886.jpg,0.0,0.0,1769347881886
1769347881919.jpg,0.0,0.0,1769347881919
1769347881953.jpg,1.0,1.0,1769347881953
1769347881986.jpg,1.0,1.0,1769347881986
1769347882020.jpg,1.0,1.0,1769347882020
