filename,v_left,v_right,timestamp
1769347834702.jpg,0.0,0.0,1769347834702
1769347834735.jpg,0.0,0.0,1769347834735
1769347834769.jpg,0.0,0.0,1769347834769
1769347834803.jpg,0.0,0.0,1769347834803
1769347834836.jpg,0.0,0.0,1769347834836
1769347834870.jpg,0.0,0.0,1769347834870
1769347834904.jpg,0.0,0.0,1769347834904
1769347834937.jpg,0.0,0.0,1769347834937
1769347834971.jpg,0.0,0.0,1769347834971
1769347835005.jpg,0.0,0.0,1769347835005
1769347835038.jpg,0.0,0.0,1769347835038
1769347835072.jpg,0.0,0.0,1769347835072
1769347835105.jpg,0.0,0.0,1769347835105
1769347835139.jpg,0.0,0.0,1769347835139
1769347835173.jpg,0.0,0.0,1769347835173
1769347835206.jpg,0.0,0.0,1769347835206
1769347835240.jpg,0.0,0.0,1769347835240
1769347835274.jpg,0.0,0.0,1769347835274
1769347835308.jpg,0.0,0.0,1769347835308
1769347835341.jpg,0.0,0.0,1769347835341
1769347835375.jpg,0.0,0.0,1769347835375
1769347835410.jpg,0.0,0.0,1769347835410
1769347835444.jpg,0.0,0.0,1769347835444
1769347835478.jpg,0.0,0.0,1769347835478
1769347835512.jpg,0.0,0.0,1769347835512
1769347835545.jpg,0.0,0.0,1769347835545
1769347835579.jpg,0.5,-0.5,1769347835579
1769347835613.jpg,0.5,-0.5,1769347835613
1769347835647.jpg,0.5,-0.5,1769347835647
1769347835681.jpg,0.5,-0.5,1769347835681
1769347835714.jpg,0.5,-0.5,1769347835714
1769347835748.jpg,0.0,0.0,1769347835748
1769347835782.jpg,0.0,0.0,1769347835782
1769347835816.jpg,0.0,0.0,1769347835816
1769347835850.jpg,0.0,0.0,1769347835850
1769347835883.jpg,0.0,0.0,1769347835883
1769347835917.jpg,0.0,0.0,1769347835917
1769347835951.jpg,0.0,0.0,1769347835951
1769347835985.jpg,0.0,0.0,1769347835985
1769347836018.jpg,0.5,-0.5,1769347836018
1769347836052.jpg,0.5,-0.5,1769347836052
1769347836086.jpg,0.5,-0.5,1769347836086
1769347836119.jpg,0.0,0.0,1769347836119
1769347836153.jpg,0.0,0.0,1769347836153
1769347836187.jpg,0.0,0.0,1769347836187
1769347836220.jpg,0.0,0.0,1769347836220
1769347836254.jpg,0.0,0.0,1769347836254
1769347836287.jpg,0.0,0.0,1769347836287
1769347836321.jpg,0.0,0.0,1769347836321
1769347836355.jpg,0.0,0.0,1769347836355
1769347836388.jpg,0.0,0.0,1769347836388
1769347836422.jpg,0.0,0.0,1769347836422
1769347836456.jpg,0.0,0.0,1769347836456
1769347836489.jpg,0.0,0.0,1769347836489
1769347836523.jpg,0.0,0.0,1769347836523
1769347836556.jpg,0.0,0.0,1769347836556
1769347836590.jpg,0.0,0.0,1769347836590
1769347836624.jpg,0.5,-0.5,1769347836624
1769347836658.jpg,0.5,-0.5,1769347836658
1769347836691.jpg,0.5,-0.5,1769347836691
1769347836725.jpg,0.5,-0.5,1769347836725
1769347836758.jpg,0.0,0.0,1769347836758
1769347836792.jpg,0.0,0.0,1769347836792
1769347836826.jpg,0.0,0.0,1769347836826
1769347836859.jpg,0.0,0.0,1769347836859
1769347836893.jpg,0.0,0.0,1769347836893
1769347836927.jpg,0.0,0.0,1769347836927
1769347836960.jpg,0.0,0.0,1769347836960
1769347836994.jpg,0.0,0.0,1769347836994
1769347837027.jpg,0.0,0.0,1769347837027
1769347837061.jpg,0.0,0.0,1769347837061
1769347837095.jpg,0.0,0.0,1769347837095
1769347837129.jpg,0.0,0.0,1769347837129
1769347837162.jpg,0.0,0.0,1769347837162
1769347837196.jpg,0.0,0.0,1769347837196
1769347837230.jpg,0.0,0.0,1769347837230
1769347837263.jpg,0.0,0.0,1769347837263
1769347837297.jpg,0.0,0.0,1769347837297
1769347837331.jpg,0.0,0.0,1769347837331
1769347837365.jpg,0.0,0.0,1769347837365
1769347837398.jpg,0.0,0.0,1769347837398
1769347837432.jpg,0.0,0.0,1769347837432
1769347837466.jpg,0.0,0.0,1769347837466
1769347837500.jpg,0.0,0.0,1769347837500
1769347837533.jpg,0.0,0.0,1769347837533
1769347837567.jpg,0.0,0.0,1769347837567
1769347837600.jpg,0.0,0.0,1769347837600
1769347837634.jpg,0.0,0.0,1769347837634
1769347837668.jpg,0.0,0.0,1769347837668
1769347837701.jpg,0.0,0.0,1769347837701
1769347837735.jpg,0.0,0.0,1769347837735
1769347837768.jpg,0.0,0.0,1769347837768
1769347837802.jpg,0.0,0.0,1769347837802
1769347837836.jpg,0.0,0.0,1769347837836
1769347837870.jpg,0.0,0.0,1769347837870
1769347837904.jpg,0.0,0.0,1769347837904
1769347837937.jpg,0.0,0.0,1769347837937
1769347837971.jpg,0.0,0.0,1769347837971
1769347838004.jpg,0.0,0.0,1769347838004
1769347838038.jpg,0.0,0.0,1769347838038
1769347838071.jpg,0.0,0.0,1769347838071
1769347838105.jpg,0.0,0.0,1769347838105
1769347838138.jpg,0.0,0.0,1769347838138
1769347838173.jpg,0.0,0.0,1769347838173
1769347838207.jpg,0.0,0.0,1769347838207
1769347838240.jpg,0.5,-0.5,1769347838240
1769347838274.jpg,0.5,-0.5,1769347838274
1769347838307.jpg,0.5,-0.5,1769347838307
1769347838341.jpg,0.5,-0.5,1769347838341
1769347838375.jpg,0.0,0.0,1769347838375
1769347838409.jpg,0.0,0.0,1769347838409
1769347838442.jpg,0.0,0.0,1769347838442
1769347838476.jpg,0.0,0.0,1769347838476
1769347838510.jpg,0.0,0.0,1769347838510
1769347838543.jpg,0.0,0.0,1769347838543
1769347838577.jpg,0.0,0.0,1769347838577
1769347838611.jpg,0.0,0.0,1769347838611
1769347838644.jpg,0.0,0.0,1769347838644
1769347838678.jpg,0.0,0.0,1769347838678
1769347838711.jpg,0.0,0.0,1769347838711
1769347838745.jpg,0.0,0.0,1769347838745
1769347838779.jpg,0.0,0.0,1769347838779
1769347838813.jpg,0.0,0.0,1769347838813
1769347838847.jpg,0.0,0.0,1769347838847
1769347838880.jpg,0.0,0.0,1769347838880
1769347838914.jpg,0.5,-0.5,1769347838914
1769347838947.jpg,0.5,-0.5,1769347838947
1769347838981.jpg,0.5,-0.5,1769347838981
1769347839015.jpg,0.5,-0.5,1769347839015
1769347839048.jpg,0.5,-0.5,1769347839048
1769347839082.jpg,0.0,0.0,1769347839082
1769347839116.jpg,0.0,0.0,1769347839116
1769347839150.jpg,0.0,0.0,1769347839150
1769347839184.jpg,0.0,0.0,1769347839184
1769347839217.jpg,0.0,0.0,1769347839217
1769347839251.jpg,0.0,0.0,1769347839251
1769347839284.jpg,0.0,0.0,1769347839284
1769347839318.jpg,0.0,0.0,1769347839318
1769347839352.jpg,0.0,0.0,1769347839352
1769347839385.jpg,0.0,0.0,1769347839385
1769347839419.jpg,0.0,0.0,1769347839419
1769347839453.jpg,0.0,0.0,1769347839453
1769347839486.jpg,0.0,0.0,1769347839486
1769347839520.jpg,0.0,0.0,1769347839520
1769347839554.jpg,0.0,0.0,1769347839554
1769347839587.jpg,0.0,0.0,1769347839587
1769347839621.jpg,0.5,-0.5,1769347839621
1769347839655.jpg,0.5,-0.5,1769347839655
1769347839689.jpg,0.5,-0.5,1769347839689
1769347839723.jpg,0.5,-0.5,1769347839723
1769347839756.jpg,0.5,-0.5,1769347839756
1769347839790.jpg,0.0,0.0,1769347839790
1769347839823.jpg,0.0,0.0,1769347839823
1769347839857.jpg,0.0,0.0,1769347839857
1769347839891.jpg,0.0,0.0,1769347839891
1769347839924.jpg,0.0,0.0,1769347839924
1769347839958.jpg,0.0,0.0,1769347839958
1769347839992.jpg,0.0,0.0,1769347839992
1769347840025.jpg,0.0,0.0,1769347840025
1769347840060.jpg,0.0,0.0,1769347840060
1769347840093.jpg,0.0,0.0,1769347840093
1769347840127.jpg,0.0,0.0,1769347840127
1769347840160.jpg,0.0,0.0,1769347840160
1769347840194.jpg,0.0,0.0,1769347840194
1769347840228.jpg,0.0,0.0,1769347840228
1769347840262.jpg,0.0,0.0,1769347840262
1769347840296.jpg,0.0,0.0,1769347840296
1769347840329.jpg,0.0,0.0,1769347840329
1769347840363.jpg,0.0,0.0,1769347840363
1769347840396.jpg,0.0,0.0,1769347840396
1769347840430.jpg,0.5,-0.5,1769347840430
1769347840464.jpg,0.5,-0.5,1769347840464
1769347840497.jpg,0.5,-0.5,1769347840497
1769347840531.jpg,0.5,-0.5,1769347840531
1769347840564.jpg,0.0,0.0,1769347840564
1769347840598.jpg,0.0,0.0,1769347840598
1769347840632.jpg,0.0,0.0,1769347840632
1769347840666.jpg,0.0,0.0,1769347840666
1769347840699.jpg,0.0,0.0,1769347840699
1769347840733.jpg,0.0,0.0,1769347840733
1769347840767.jpg,0.0,0.0,1769347840767
1769347840801.jpg,0.0,0.0,1769347840801
1769347840834.jpg,0.0,0.0,1769347840834
1769347840868.jpg,0.0,0.0,1769347840868
1769347840902.jpg,0.0,0.0,1769347840902
1769347840936.jpg,0.0,0.0,1769347840936
1769347840969.jpg,0.0,0.0,1769347840969
1769347841003.jpg,0.0,0.0,1769347841003
1769347841037.jpg,0.0,0.0,1769347841037
1769347841071.jpg,0.0,0.0,1769347841071
1769347841104.jpg,0.0,0.0,1769347841104
1769347841138.jpg,0.0,0.0,1769347841138
1769347841171.jpg,0.0,0.0,1769347841171
1769347841205.jpg,0.0,0.0,1769347841205
1769347841239.jpg,0.0,0.0,1769347841239
1769347841272.jpg,0.0,0.0,1769347841272
1769347841306.jpg,0.0,0.0,1769347841306
1769347841339.jpg,0.0,0.0,1769347841339
1769347841373.jpg,0.0,0.0,1769347841373
1769347841407.jpg,0.0,0.0,1769347841407
1769347841440.jpg,0.0,0.0,1769347841440
1769347841474.jpg,0.0,0.0,1769347841474
1769347841508.jpg,0.0,0.0,1769347841508
1769347841542.jpg,1.0,1.0,1769347841542
1769347841576.jpg,1.0,1.0,1769347841576
1769347841610.jpg,1.0,1.0,1769347841610
1769347841643.jpg,1.0,1.0,1769347841643
1769347841676.jpg,1.0,1.0,1769347841676
1769347841710.jpg,0.0,0.0,1769347841710
1769347841744.jpg,0.0,0.0,1769347841744
1769347841777.jpg,0.0,0.0,1769347841777
1769347841811.jpg,0.0,0.0,1769347841811
1769347841844.jpg,0.0,0.0,1769347841844
1769347841878.jpg,0.0,0.0,1769347841878
1769347841912.jpg,0.0,0.0,1769347841912
1769347841946.jpg,0.0,0.0,1769347841946
1769347841980.jpg,0.0,0.0,1769347841980
1769347842014.jpg,0.0,0.0,1769347842014
1769347842048.jpg,0.0,0.0,1769347842048
1769347842082.jpg,0.0,0.0,1769347842082
1769347842115.jpg,0.0,0.0,1769347842115
1769347842149.jpg,1.0,1.0,1769347842149
1769347842183.jpg,1.0,1.0,1769347842183
1769347842216.jpg,1.0,1.0,1769347842216
1769347842250.jpg,1.0,1.0,1769347842250
1769347842284.jpg,1.0,1.0,1769347842284
1769347842317.jpg,1.0,1.0,1769347842317
1769347842351.jpg,1.0,1.0,1769347842351
1769347842385.jpg,1.0,1.0,1769347842385
1769347842418.jpg,1.0,1.0,1769347842418
1769347842452.jpg,1.0,1.0,1769347842452
1769347842486.jpg,1.0,1.0,1769347842486
1769347842520.jpg,1.0,1.0,1769347842520
1769347842553.jpg,1.0,1.0,1769347842553
1769347842587.jpg,1.0,1.0,1769347842587
1769347842620.jpg,1.0,1.0,1769347842620
1769347842654.jpg,1.0,1.0,1769347842654
1769347842688.jpg,1.0,1.0,1769347842688
1769347842722.jpg,1.0,1.0,1769347842722
1769347842755.jpg,0.0,0.0,1769347842755
1769347842789.jpg,0.0,0.0,1769347842789
1769347842823.jpg,0.0,0.0,1769347842823
1769347842856.jpg,0.0,0.0,1769347842856
1769347842890.jpg,0.0,0.0,1769347842890
1769347842924.jpg,0.0,0.0,1769347842924
1769347842958.jpg,0.0,0.0,1769347842958
1769347842991.jpg,0.0,0.0,1769347842991
1769347843025.jpg,0.0,0.0,1769347843025
1769347843059.jpg,0.0,0.0,1769347843059
1769347843092.jpg,0.0,0.0,1769347843092
1769347843126.jpg,0.0,0.0,1769347843126
1769347843160.jpg,0.5,-0.5,1769347843160
1769347843193.jpg,0.5,-0.5,1769347843193
1769347843227.jpg,0.0,0.0,1769347843227
1769347843260.jpg,0.0,0.0,1769347843260
1769347843294.jpg,0.0,0.0,1769347843294
1769347843328.jpg,0.0,0.0,1769347843328
1769347843361.jpg,0.0,0.0,1769347843361
1769347843395.jpg,0.0,0.0,1769347843395
1769347843429.jpg,0.0,0.0,1769347843429
1769347843462.jpg,0.0,0.0,1769347843462
1769347843496.jpg,0.0,0.0,1769347843496
1769347843529.jpg,1.0,1.0,1769347843529
1769347843563.jpg,1.0,1.0,1769347843563
