filename,v_left,v_right,timestamp
1769350797248.jpg,0.0,0.0,1769350797248
1769350797281.jpg,0.0,0.0,1769350797281
1769350797315.jpg,0.0,0.0,1769350797315
1769350797348.jpg,0.0,0.0,1769350797348
1769350797382.jpg,0.0,0.0,1769350797382
1769350797415.jpg,0.0,0.0,1769350797415
1769350797448.jpg,0.0,0.0,1769350797448
1769350797482.jpg,0.0,0.0,1769350797482
1769350797515.jpg,0.0,0.0,1769350797515
1769350797549.jpg,0.0,0.0,1769350797549
1769350797582.jpg,0.0,0.0,1769350797582
1769350797616.jpg,0.0,0.0,1769350797616
1769350797649.jpg,0.0,0.0,1769350797649
1769350797683.jpg,0.0,0.0,1769350797683
1769350797716.jpg,0.0,0.0,1769350797716
1769350797750.jpg,0.0,0.0,1769350797750
1769350797783.jpg,0.5,-0.5,1769350797783
1769350797816.jpg,0.0,0.0,1769350797816
1769350797850.jpg,0.0,0.0,1769350797850
1769350797883.jpg,0.0,0.0,1769350797883
1769350797917.jpg,0.0,0.0,1769350797917
1769350797950.jpg,0.0,0.0,1769350797950
1769350797983.jpg,0.0,0.0,1769350797983
1769350798017.jpg,0.0,0.0,1769350798017
1769350798050.jpg,0.0,0.0,1769350798050
1769350798084.jpg,0.0,0.0,1769350798084
1769350798117.jpg,0.0,0.0,1769350798117
1769350798150.jpg,0.0,0.0,1769350798150
1769350798184.jpg,0.0,0.0,1769350798184
1769350798217.jpg,0.0,0.0,1769350798217
1769350798251.jpg,0.0,0.0,1769350798251
1769350798284.jpg,0.5,-0.5,1769350798284
1769350798317.jpg,0.5,-0.5,1769350798317
1769350798351.jpg,0.5,-0.5,1769350798351
1769350798384.jpg,0.5,-0.5,1769350798384
1769350798418.jpg,0.5,-0.5,1769350798418
1769350798451.jpg,0.5,-0.5,1769350798451
1769350798484.jpg,0.5,-0.5,1769350798484
1769350798518.jpg,0.5,-0.5,1769350798518
1769350798551.jpg,0.5,-0.5,1769350798551
1769350798585.jpg,0.0,0.0,1769350798585
1769350798618.jpg,0.0,0.0,1769350798618
1769350798651.jpg,0.0,0.0,1769350798651
1769350798685.jpg,0.0,0.0,1769350798685
1769350798718.jpg,0.0,0.0,1769350798718
1769350798752.jpg,0.0,0.0,1769350798752
1769350798785.jpg,0.0,0.0,1769350798785
1769350798818.jpg,0.0,0.0,1769350798818
1769350798852.jpg,0.0,0.0,1769350798852
1769350798885.jpg,0.0,0.0,1769350798885
1769350798918.jpg,0.0,0.0,1769350798918
1769350798952.jpg,0.0,0.0,1769350798952
