filename,v_left,v_right,timestamp
1769330469653.jpg,0.0,0.0,1769330469653
1769330469686.jpg,0.0,0.0,1769330469686
1769330469720.jpg,0.0,0.0,1769330469720
1769330469753.jpg,0.0,0.0,1769330469753
1769330469787.jpg,0.0,0.0,1769330469787
1769330469820.jpg,0.0,0.0,1769330469820
1769330469853.jpg,0.0,0.0,1769330469853
1769330469887.jpg,0.0,0.0,1769330469887
1769330469920.jpg,0.0,0.0,1769330469920
1769330469954.jpg,0.0,0.0,1769330469954
1769330469987.jpg,0.0,0.0,1769330469987
1769330470021.jpg,0.0,0.0,1769330470021
1769330470054.jpg,0.0,0.0,1769330470054
1769330470088.jpg,0.0,0.0,1769330470088
1769330470121.jpg,0.0,0.0,1769330470121
1769330470154.jpg,0.0,0.0,1769330470154
1769330470188.jpg,0.0,0.0,1769330470188
1769330470221.jpg,0.0,0.0,1769330470221
1769330470255.jpg,0.0,0.0,1769330470255
1769330470288.jpg,0.0,0.0,1769330470288
1769330470321.jpg,0.5,-0.5,1769330470321
1769330470355.jpg,0.0,0.0,1769330470355
1769330470388.jpg,0.0,0.0,1769330470388
1769330470421.jpg,0.0,0.0,1769330470421
1769330470455.jpg,0.0,0.0,1769330470455
1769330470488.jpg,0.0,0.0,1769330470488
1769330470522.jpg,0.0,0.0,1769330470522
1769330470555.jpg,0.0,0.0,1769330470555
1769330470588.jpg,0.0,0.0,1769330470588
1769330470622.jpg,0.0,0.0,1769330470622
1769330470655.jpg,0.0,0.0,1769330470655
1769330470689.jpg,0.0,0.0,1769330470689
1769330470722.jpg,0.0,0.0,1769330470722
1769330470755.jpg,0.0,0.0,1769330470755
1769330470789.jpg,0.0,0.0,1769330470789
1769330470822.jpg,0.5,-0.5,1769330470822
1769330470856.jpg,0.5,-0.5,1769330470856
1769330470889.jpg,0.5,-0.5,1769330470889
1769330470922.jpg,0.5,-0.5,1769330470922
1769330470956.jpg,0.5,-0.5,1769330470956
1769330470989.jpg,0.5,-0.5,1769330470989
1769330471023.jpg,0.5,-0.5,1769330471023
1769330471056.jpg,0.5,-0.5,1769330471056
1769330471089.jpg,0.5,-0.5,1769330471089
1769330471123.jpg,0.5,-0.5,1769330471123
1769330471156.jpg,0.5,-0.5,1769330471156
1769330471190.jpg,0.5,-0.5,1769330471190
1769330471223.jpg,0.5,-0.5,1769330471223
1769330471256.jpg,0.5,-0.5,1769330471256
1769330471290.jpg,0.5,-0.5,1769330471290
1769330471323.jpg,0.5,-0.5,1769330471323
1769330471357.jpg,0.5,-0.5,1769330471357
1769330471390.jpg,0.5,-0.5,1769330471390
1769330471423.jpg,0.5,-0.5,1769330471423
1769330471457.jpg,0.5,-0.5,1769330471457
1769330471490.jpg,0.5,-0.5,1769330471490
1769330471524.jpg,0.5,-0.5,1769330471524
1769330471557.jpg,0.5,-0.5,1769330471557
1769330471590.jpg,0.5,-0.5,1769330471590
1769330471624.jpg,0.5,-0.5,1769330471624
1769330471657.jpg,0.5,-0.5,1769330471657
1769330471691.jpg,0.5,-0.5,1769330471691
1769330471724.jpg,0.5,-0.5,1769330471724
1769330471757.jpg,0.5,-0.5,1769330471757
1769330471791.jpg,0.5,-0.5,1769330471791
1769330471824.jpg,0.5,-0.5,1769330471824
1769330471858.jpg,0.5,-0.5,1769330471858
1769330471891.jpg,0.5,-0.5,1769330471891
1769330471924.jpg,0.5,-0.5,1769330471924
1769330471958.jpg,0.5,-0.5,1769330471958
1769330471991.jpg,0.5,-0.5,1769330471991
1769330472025.jpg,0.5,-0.5,1769330472025
1769330472058.jpg,0.5,-0.5,1769330472058
1769330472092.jpg,0.5,-0.5,1769330472092
1769330472125.jpg,0.5,-0.5,1769330472125
1769330472159.jpg,0.5,-0.5,1769330472159
1769330472192.jpg,0.5,-0.5,1769330472192
1769330472225.jpg,0.5,-0.5,1769330472225
1769330472259.jpg,0.5,-0.5,1769330472259
1769330472292.jpg,0.5,-0.5,1769330472292
1769330472326.jpg,0.5,-0.5,1769330472326
1769330472359.jpg,0.5,-0.5,1769330472359
1769330472392.jpg,0.5,-0.5,1769330472392
1769330472426.jpg,0.5,-0.5,1769330472426
1769330472459.jpg,0.5,-0.5,1769330472459
1769330472493.jpg,0.5,-0.5,1769330472493
1769330472526.jpg,0.5,-0.5,1769330472526
1769330472559.jpg,0.5,-0.5,1769330472559
1769330472593.jpg,0.5,-0.5,1769330472593
1769330472627.jpg,0.5,-0.5,1769330472627
1769330472660.jpg,0.5,-0.5,1769330472660
1769330472693.jpg,0.5,-0.5,1769330472693
1769330472727.jpg,0.5,-0.5,1769330472727
1769330472760.jpg,0.5,-0.5,1769330472760
1769330472793.jpg,0.5,-0.5,1769330472793
1769330472827.jpg,0.5,-0.5,1769330472827
1769330472860.jpg,0.5,-0.5,1769330472860
1769330472894.jpg,0.0,0.0,1769330472894
1769330472927.jpg,0.0,0.0,1769330472927
1769330472961.jpg,0.0,0.0,1769330472961
1769330472994.jpg,0.0,0.0,1769330472994
1769330473028.jpg,0.0,0.0,1769330473028
1769330473061.jpg,0.0,0.0,1769330473061
1769330473095.jpg,0.0,0.0,1769330473095
1769330473128.jpg,0.0,0.0,1769330473128
1769330473162.jpg,0.0,0.0,1769330473162
1769330473195.jpg,0.5,-0.5,1769330473195
1769330473228.jpg,0.0,0.0,1769330473228
1769330473262.jpg,0.0,0.0,1769330473262
1769330473296.jpg,0.0,0.0,1769330473296
1769330473329.jpg,0.0,0.0,1769330473329
1769330473362.jpg,0.0,0.0,1769330473362
1769330473396.jpg,0.0,0.0,1769330473396
1769330473429.jpg,0.0,0.0,1769330473429
1769330473463.jpg,0.0,0.0,1769330473463
1769330473496.jpg,0.0,0.0,1769330473496
1769330473530.jpg,0.0,0.0,1769330473530
1769330473563.jpg,0.0,0.0,1769330473563
1769330473597.jpg,0.0,0.0,1769330473597
1769330473630.jpg,0.0,0.0,1769330473630
1769330473663.jpg,0.0,0.0,1769330473663
1769330473697.jpg,0.5,-0.5,1769330473697
1769330473730.jpg,0.5,-0.5,1769330473730
1769330473764.jpg,0.5,-0.5,1769330473764
1769330473797.jpg,0.5,-0.5,1769330473797
1769330473830.jpg,0.5,-0.5,1769330473830
1769330473864.jpg,0.5,-0.5,1769330473864
1769330473897.jpg,0.5,-0.5,1769330473897
1769330473931.jpg,0.5,-0.5,1769330473931
1769330473964.jpg,0.5,-0.5,1769330473964
1769330473997.jpg,0.5,-0.5,1769330473997
1769330474031.jpg,0.0,0.0,1769330474031
1769330474064.jpg,0.0,0.0,1769330474064
1769330474097.jpg,0.0,0.0,1769330474097
1769330474131.jpg,0.0,0.0,1769330474131
1769330474164.jpg,0.0,0.0,1769330474164
1769330474198.jpg,0.0,0.0,1769330474198
1769330474231.jpg,0.0,0.0,1769330474231
1769330474264.jpg,0.0,0.0,1769330474264
1769330474298.jpg,0.0,0.0,1769330474298
1769330474332.jpg,0.0,0.0,1769330474332
1769330474365.jpg,0.0,0.0,1769330474365
1769330474398.jpg,0.0,0.0,1769330474398
1769330474432.jpg,0.0,0.0,1769330474432
1769330474465.jpg,0.0,0.0,1769330474465
1769330474499.jpg,0.0,0.0,1769330474499
1769330474532.jpg,0.0,0.0,1769330474532
1769330474565.jpg,0.0,0.0,1769330474565
1769330474599.jpg,0.0,0.0,1769330474599
1769330474632.jpg,0.0,0.0,1769330474632
1769330474666.jpg,0.0,0.0,1769330474666
1769330474699.jpg,0.0,0.0,1769330474699
1769330474732.jpg,1.0,1.0,1769330474732
1769330474766.jpg,0.0,0.0,1769330474766
1769330474799.jpg,0.0,0.0,1769330474799
1769330474833.jpg,0.0,0.0,1769330474833
1769330474866.jpg,0.0,0.0,1769330474866
1769330474899.jpg,0.0,0.0,1769330474899
1769330474933.jpg,0.0,0.0,1769330474933
1769330474966.jpg,0.0,0.0,1769330474966
1769330475000.jpg,0.0,0.0,1769330475000
1769330475033.jpg,0.0,0.0,1769330475033
1769330475067.jpg,0.0,0.0,1769330475067
1769330475100.jpg,0.0,0.0,1769330475100
1769330475134.jpg,0.0,0.0,1769330475134
1769330475167.jpg,0.0,0.0,1769330475167
1769330475201.jpg,0.0,0.0,1769330475201
1769330475234.jpg,1.0,1.0,1769330475234
1769330475267.jpg,1.0,1.0,1769330475267
1769330475301.jpg,1.0,1.0,1769330475301
1769330475334.jpg,1.0,1.0,1769330475334
1769330475368.jpg,1.0,1.0,1769330475368
1769330475401.jpg,1.0,1.0,1769330475401
1769330475434.jpg,1.0,1.0,1769330475434
1769330475468.jpg,1.0,1.0,1769330475468
1769330475501.jpg,1.0,1.0,1769330475501
1769330475535.jpg,0.0,0.0,1769330475535
1769330475568.jpg,0.0,0.0,1769330475568
1769330475602.jpg,0.0,0.0,1769330475602
1769330475635.jpg,0.0,0.0,1769330475635
1769330475668.jpg,0.0,0.0,1769330475668
1769330475702.jpg,0.0,0.0,1769330475702
1769330475735.jpg,0.0,0.0,1769330475735
1769330475769.jpg,0.0,0.0,1769330475769
1769330475802.jpg,0.0,0.0,1769330475802
1769330475835.jpg,0.0,0.0,1769330475835
1769330475869.jpg,0.0,0.0,1769330475869
1769330475902.jpg,0.0,0.0,1769330475902
1769330475936.jpg,0.0,0.0,1769330475936
1769330475969.jpg,0.0,0.0,1769330475969
1769330476003.jpg,0.0,0.0,1769330476003
1769330476037.jpg,0.0,0.0,1769330476037
1769330476070.jpg,0.0,0.0,1769330476070
1769330476103.jpg,0.0,0.0,1769330476103
1769330476137.jpg,0.0,0.0,1769330476137
1769330476170.jpg,0.0,0.0,1769330476170
1769330476204.jpg,0.0,0.0,1769330476204
1769330476237.jpg,0.0,0.0,1769330476237
1769330476270.jpg,0.0,0.0,1769330476270
1769330476304.jpg,0.5,-0.5,1769330476304
1769330476337.jpg,0.0,0.0,1769330476337
1769330476371.jpg,0.0,0.0,1769330476371
1769330476404.jpg,0.0,0.0,1769330476404
1769330476437.jpg,0.0,0.0,1769330476437
1769330476471.jpg,0.0,0.0,1769330476471
1769330476504.jpg,0.0,0.0,1769330476504
1769330476538.jpg,0.0,0.0,1769330476538
1769330476571.jpg,0.0,0.0,1769330476571
1769330476604.jpg,0.0,0.0,1769330476604
1769330476638.jpg,0.0,0.0,1769330476638
1769330476671.jpg,0.0,0.0,1769330476671
1769330476705.jpg,0.0,0.0,1769330476705
1769330476738.jpg,0.0,0.0,1769330476738
1769330476772.jpg,0.0,0.0,1769330476772
1769330476805.jpg,0.0,0.0,1769330476805
1769330476838.jpg,0.0,0.0,1769330476838
1769330476872.jpg,0.0,0.0,1769330476872
1769330476905.jpg,0.0,0.0,1769330476905
1769330476939.jpg,0.0,0.0,1769330476939
1769330476973.jpg,0.0,0.0,1769330476973
1769330477006.jpg,0.0,0.0,1769330477006
1769330477039.jpg,0.0,0.0,1769330477039
1769330477073.jpg,0.0,0.0,1769330477073
1769330477106.jpg,0.0,0.0,1769330477106
1769330477140.jpg,0.0,0.0,1769330477140
1769330477173.jpg,0.0,0.0,1769330477173
1769330477206.jpg,0.0,0.0,1769330477206
1769330477240.jpg,0.0,0.0,1769330477240
1769330477273.jpg,1.0,1.0,1769330477273
1769330477306.jpg,0.0,0.0,1769330477306
1769330477340.jpg,0.0,0.0,1769330477340
1769330477373.jpg,0.0,0.0,1769330477373
1769330477407.jpg,0.0,0.0,1769330477407
1769330477440.jpg,0.0,0.0,1769330477440
1769330477474.jpg,0.0,0.0,1769330477474
1769330477507.jpg,0.0,0.0,1769330477507
1769330477540.jpg,0.0,0.0,1769330477540
1769330477574.jpg,0.0,0.0,1769330477574
1769330477608.jpg,0.0,0.0,1769330477608
