filename,v_left,v_right,timestamp
1769347667759.jpg,0.0,0.0,1769347667759
1769347667792.jpg,0.0,0.0,1769347667792
1769347667826.jpg,0.0,0.0,1769347667826
1769347667859.jpg,0.0,0.0,1769347667859
1769347667893.jpg,0.0,0.0,1769347667893
1769347667927.jpg,0.0,0.0,1769347667927
1769347667961.jpg,0.0,0.0,1769347667961
1769347667994.jpg,0.0,0.0,1769347667994
1769347668028.jpg,0.0,0.0,1769347668028
1769347668062.jpg,0.0,0.0,1769347668062
1769347668096.jpg,0.0,0.0,1769347668096
1769347668129.jpg,0.0,0.0,1769347668129
1769347668163.jpg,0.0,0.0,1769347668163
1769347668197.jpg,0.0,0.0,1769347668197
1769347668230.jpg,0.0,0.0,1769347668230
1769347668264.jpg,0.0,0.0,1769347668264
1769347668298.jpg,0.0,0.0,1769347668298
1769347668331.jpg,0.0,0.0,1769347668331
1769347668365.jpg,0.0,0.0,1769347668365
1769347668399.jpg,0.0,0.0,1769347668399
1769347668432.jpg,0.0,0.0,1769347668432
1769347668466.jpg,0.0,0.0,1769347668466
1769347668500.jpg,0.0,0.0,1769347668500
1769347668534.jpg,-0.5,0.5,1769347668534
1769347668567.jpg,-0.5,0.5,1769347668567
1769347668601.jpg,-0.5,0.5,1769347668601
1769347668635.jpg,-0.5,0.5,1769347668635
1769347668669.jpg,-0.5,0.5,1769347668669
1769347668703.jpg,0.0,0.0,1769347668703
1769347668736.jpg,0.0,0.0,1769347668736
1769347668770.jpg,0.0,0.0,1769347668770
1769347668804.jpg,0.0,0.0,1769347668804
1769347668837.jpg,0.0,0.0,1769347668837
1769347668871.jpg,0.0,0.0,1769347668871
1769347668905.jpg,0.0,0.0,1769347668905
1769347668938.jpg,0.0,0.0,1769347668938
1769347668972.jpg,0.0,0.0,1769347668972
1769347669006.jpg,0.0,0.0,1769347669006
1769347669040.jpg,0.0,0.0,1769347669040
1769347669073.jpg,0.0,0.0,1769347669073
1769347669107.jpg,0.0,0.0,1769347669107
1769347669140.jpg,0.0,0.0,1769347669140
1769347669174.jpg,0.0,0.0,1769347669174
1769347669208.jpg,0.0,0.0,1769347669208
1769347669241.jpg,0.0,0.0,1769347669241
1769347669275.jpg,0.0,0.0,1769347669275
1769347669309.jpg,0.0,0.0,1769347669309
1769347669342.jpg,0.0,0.0,1769347669342
1769347669376.jpg,0.0,0.0,1769347669376
1769347669410.jpg,0.0,0.0,1769347669410
1769347669444.jpg,0.0,0.0,1769347669444
