filename,v_left,v_right,timestamp
1769333828273.jpg,0.0,0.0,1769333828273
1769333828307.jpg,0.0,0.0,1769333828307
1769333828340.jpg,0.0,0.0,1769333828340
1769333828374.jpg,0.0,0.0,1769333828374
1769333828408.jpg,0.0,0.0,1769333828408
1769333828442.jpg,0.0,0.0,1769333828442
1769333828476.jpg,0.0,0.0,1769333828476
1769333828510.jpg,0.0,0.0,1769333828510
1769333828543.jpg,0.0,0.0,1769333828543
1769333828577.jpg,0.0,0.0,1769333828577
1769333828611.jpg,0.0,0.0,1769333828611
1769333828645.jpg,0.0,0.0,1769333828645
1769333828679.jpg,0.0,0.0,1769333828679
1769333828713.jpg,0.0,0.0,1769333828713
1769333828747.jpg,0.0,0.0,1769333828747
1769333828780.jpg,0.0,0.0,1769333828780
1769333828814.jpg,0.0,0.0,1769333828814
1769333828848.jpg,0.0,0.0,1769333828848
1769333828881.jpg,0.0,0.0,1769333828881
1769333828915.jpg,0.0,0.0,1769333828915
1769333828948.jpg,0.0,0.0,1769333828948
1769333828982.jpg,0.0,0.0,1769333828982
1769333829016.jpg,1.0,1.0,1769333829016
1769333829050.jpg,1.0,1.0,1769333829050
1769333829083.jpg,1.0,1.0,1769333829083
1769333829117.jpg,1.0,1.0,1769333829117
1769333829150.jpg,1.0,1.0,1769333829150
1769333829184.jpg,1.0,1.0,1769333829184
1769333829218.jpg,1.0,1.0,1769333829218
1769333829252.jpg,1.0,1.0,1769333829252
1769333829285.jpg,1.0,1.0,1769333829285
1769333829319.jpg,1.0,1.0,1769333829319
1769333829352.jpg,1.0,1.0,1769333829352
1769333829387.jpg,1.0,1.0,1769333829387
1769333829420.jpg,0.0,0.0,1769333829420
1769333829454.jpg,0.0,0.0,1769333829454
1769333829487.jpg,0.0,0.0,1769333829487
1769333829521.jpg,0.0,0.0,1769333829521
1769333829555.jpg,0.0,0.0,1769333829555
1769333829589.jpg,0.0,0.0,1769333829589
1769333829622.jpg,0.0,0.0,1769333829622
1769333829656.jpg,0.0,0.0,1769333829656
1769333829690.jpg,0.0,0.0,1769333829690
1769333829723.jpg,0.0,0.0,1769333829723
1769333829758.jpg,-0.5,0.5,1769333829758
1769333829791.jpg,-0.5,0.5,1769333829791
1769333829825.jpg,-0.5,0.5,1769333829825
1769333829858.jpg,-0.5,0.5,1769333829858
1769333829892.jpg,-0.5,0.5,1769333829892
1769333829925.jpg,-0.5,0.5,1769333829925
1769333829959.jpg,-0.5,0.5,1769333829959
1769333829992.jpg,-0.5,0.5,1769333829992
1769333830025.jpg,0.0,0.0,1769333830025
1769333830059.jpg,0.0,0.0,1769333830059
1769333830093.jpg,0.0,0.0,1769333830093
1769333830127.jpg,0.0,0.0,1769333830127
1769333830160.jpg,0.0,0.0,1769333830160
1769333830194.jpg,0.0,0.0,1769333830194
1769333830228.jpg,0.0,0.0,1769333830228
1769333830261.jpg,0.0,0.0,1769333830261
1769333830295.jpg,0.0,0.0,1769333830295
1769333830329.jpg,0.0,0.0,1769333830329
1769333830363.jpg,1.0,1.0,1769333830363
1769333830396.jpg,1.0,1.0,1769333830396
1769333830429.jpg,1.0,1.0,1769333830429
1769333830463.jpg,1.0,1.0,1769333830463
1769333830497.jpg,1.0,1.0,1769333830497
1769333830531.jpg,1.0,1.0,1769333830531
1769333830565.jpg,1.0,1.0,1769333830565
1769333830598.jpg,1.0,1.0,1769333830598
1769333830632.jpg,1.0,1.0,1769333830632
1769333830665.jpg,1.0,1.0,1769333830665
1769333830700.jpg,0.0,0.0,1769333830700
1769333830733.jpg,0.0,0.0,1769333830733
1769333830767.jpg,0.0,0.0,1769333830767
1769333830800.jpg,-0.5,0.5,1769333830800
1769333830834.jpg,-0.5,0.5,1769333830834
1769333830868.jpg,-0.5,0.5,1769333830868
1769333830901.jpg,-0.5,0.5,1769333830901
1769333830935.jpg,-0.5,0.5,1769333830935
1769333830968.jpg,-0.5,0.5,1769333830968
1769333831002.jpg,-0.5,0.5,1769333831002
1769333831036.jpg,-0.5,0.5,1769333831036
1769333831070.jpg,-0.5,0.5,1769333831070
1769333831104.jpg,-0.5,0.5,1769333831104
1769333831138.jpg,-0.5,0.5,1769333831138
1769333831171.jpg,-0.5,0.5,1769333831171
1769333831205.jpg,-0.5,0.5,1769333831205
1769333831239.jpg,-0.5,0.5,1769333831239
1769333831272.jpg,-0.5,0.5,1769333831272
1769333831306.jpg,0.0,0.0,1769333831306
1769333831339.jpg,0.0,0.0,1769333831339
1769333831373.jpg,0.0,0.0,1769333831373
1769333831407.jpg,0.0,0.0,1769333831407
1769333831440.jpg,0.0,0.0,1769333831440
1769333831474.jpg,0.0,0.0,1769333831474
1769333831508.jpg,0.0,0.0,1769333831508
1769333831542.jpg,-0.5,0.5,1769333831542
1769333831576.jpg,-0.5,0.5,1769333831576
1769333831609.jpg,-0.5,0.5,1769333831609
1769333831643.jpg,-0.5,0.5,1769333831643
1769333831676.jpg,-0.5,0.5,1769333831676
1769333831710.jpg,-0.5,0.5,1769333831710
1769333831744.jpg,-0.5,0.5,1769333831744
1769333831778.jpg,-0.5,0.5,1769333831778
1769333831812.jpg,-0.5,0.5,1769333831812
1769333831846.jpg,-0.5,0.5,1769333831846
1769333831880.jpg,-0.5,0.5,1769333831880
1769333831913.jpg,-0.5,0.5,1769333831913
1769333831947.jpg,0.0,0.0,1769333831947
1769333831981.jpg,0.0,0.0,1769333831981
1769333832014.jpg,0.0,0.0,1769333832014
1769333832048.jpg,0.0,0.0,1769333832048
1769333832082.jpg,0.0,0.0,1769333832082
1769333832115.jpg,0.0,0.0,1769333832115
1769333832149.jpg,0.0,0.0,1769333832149
1769333832183.jpg,0.0,0.0,1769333832183
1769333832217.jpg,0.0,0.0,1769333832217
1769333832250.jpg,0.0,0.0,1769333832250
1769333832284.jpg,0.0,0.0,1769333832284
1769333832318.jpg,0.0,0.0,1769333832318
1769333832352.jpg,0.0,0.0,1769333832352
1769333832386.jpg,-0.5,0.5,1769333832386
1769333832419.jpg,-0.5,0.5,1769333832419
1769333832453.jpg,-0.5,0.5,1769333832453
1769333832487.jpg,-0.5,0.5,1769333832487
1769333832520.jpg,-0.5,0.5,1769333832520
1769333832554.jpg,-0.5,0.5,1769333832554
1769333832588.jpg,-0.5,0.5,1769333832588
1769333832622.jpg,-0.5,0.5,1769333832622
1769333832655.jpg,-0.5,0.5,1769333832655
1769333832689.jpg,-0.5,0.5,1769333832689
1769333832723.jpg,-0.5,0.5,1769333832723
1769333832756.jpg,-0.5,0.5,1769333832756
1769333832790.jpg,-0.5,0.5,1769333832790
1769333832824.jpg,-0.5,0.5,1769333832824
1769333832858.jpg,-0.5,0.5,1769333832858
1769333832891.jpg,-0.5,0.5,1769333832891
1769333832924.jpg,-0.5,0.5,1769333832924
1769333832958.jpg,0.0,0.0,1769333832958
1769333832992.jpg,0.0,0.0,1769333832992
1769333833026.jpg,0.0,0.0,1769333833026
1769333833059.jpg,0.0,0.0,1769333833059
1769333833093.jpg,0.0,0.0,1769333833093
1769333833127.jpg,0.0,0.0,1769333833127
1769333833161.jpg,0.0,0.0,1769333833161
1769333833195.jpg,0.0,0.0,1769333833195
1769333833229.jpg,0.0,0.0,1769333833229
1769333833262.jpg,0.0,0.0,1769333833262
1769333833296.jpg,0.0,0.0,1769333833296
1769333833330.jpg,0.0,0.0,1769333833330
1769333833363.jpg,0.0,0.0,1769333833363
1769333833397.jpg,0.0,0.0,1769333833397
1769333833431.jpg,0.0,0.0,1769333833431
1769333833464.jpg,0.0,0.0,1769333833464
1769333833498.jpg,0.0,0.0,1769333833498
1769333833532.jpg,1.0,1.0,1769333833532
1769333833566.jpg,1.0,1.0,1769333833566
1769333833600.jpg,1.0,1.0,1769333833600
1769333833633.jpg,1.0,1.0,1769333833633
1769333833667.jpg,1.0,1.0,1769333833667
1769333833700.jpg,1.0,1.0,1769333833700
1769333833734.jpg,1.0,1.0,1769333833734
1769333833768.jpg,1.0,1.0,1769333833768
1769333833801.jpg,1.0,1.0,1769333833801
1769333833836.jpg,1.0,1.0,1769333833836
1769333833870.jpg,1.0,1.0,1769333833870
1769333833903.jpg,0.0,0.0,1769333833903
1769333833937.jpg,0.0,0.0,1769333833937
1769333833970.jpg,0.0,0.0,1769333833970
1769333834004.jpg,0.0,0.0,1769333834004
1769333834038.jpg,-0.5,0.5,1769333834038
1769333834072.jpg,-0.5,0.5,1769333834072
1769333834106.jpg,-0.5,0.5,1769333834106
1769333834139.jpg,-0.5,0.5,1769333834139
1769333834173.jpg,-0.5,0.5,1769333834173
1769333834206.jpg,-0.5,0.5,1769333834206
1769333834240.jpg,-0.5,0.5,1769333834240
1769333834274.jpg,-0.5,0.5,1769333834274
1769333834307.jpg,-0.5,0.5,1769333834307
1769333834341.jpg,-0.5,0.5,1769333834341
1769333834375.jpg,-0.5,0.5,1769333834375
1769333834408.jpg,-0.5,0.5,1769333834408
1769333834442.jpg,-0.5,0.5,1769333834442
1769333834476.jpg,-0.5,0.5,1769333834476
1769333834509.jpg,-0.5,0.5,1769333834509
1769333834543.jpg,-0.5,0.5,1769333834543
1769333834577.jpg,-0.5,0.5,1769333834577
1769333834610.jpg,-0.5,0.5,1769333834610
1769333834644.jpg,-0.5,0.5,1769333834644
1769333834678.jpg,-0.5,0.5,1769333834678
1769333834711.jpg,-0.5,0.5,1769333834711
1769333834745.jpg,-0.5,0.5,1769333834745
1769333834779.jpg,-0.5,0.5,1769333834779
1769333834812.jpg,-0.5,0.5,1769333834812
1769333834846.jpg,0.0,0.0,1769333834846
1769333834880.jpg,0.0,0.0,1769333834880
1769333834914.jpg,0.0,0.0,1769333834914
1769333834948.jpg,0.0,0.0,1769333834948
1769333834981.jpg,0.0,0.0,1769333834981
1769333835014.jpg,0.0,0.0,1769333835014
1769333835048.jpg,0.0,0.0,1769333835048
1769333835082.jpg,0.0,0.0,1769333835082
1769333835115.jpg,0.0,0.0,1769333835115
1769333835149.jpg,0.0,0.0,1769333835149
1769333835183.jpg,0.0,0.0,1769333835183
1769333835216.jpg,0.0,0.0,1769333835216
1769333835250.jpg,0.0,0.0,1769333835250
1769333835284.jpg,0.0,0.0,1769333835284
1769333835318.jpg,0.0,0.0,1769333835318
1769333835351.jpg,0.0,0.0,1769333835351
1769333835385.jpg,0.0,0.0,1769333835385
1769333835419.jpg,1.0,1.0,1769333835419
1769333835453.jpg,1.0,1.0,1769333835453
1769333835487.jpg,1.0,1.0,1769333835487
1769333835520.jpg,1.0,1.0,1769333835520
1769333835555.jpg,1.0,1.0,1769333835555
1769333835588.jpg,1.0,1.0,1769333835588
1769333835622.jpg,1.0,1.0,1769333835622
1769333835656.jpg,1.0,1.0,1769333835656
1769333835689.jpg,1.0,1.0,1769333835689
1769333835723.jpg,1.0,1.0,1769333835723
1769333835756.jpg,1.0,1.0,1769333835756
1769333835790.jpg,1.0,1.0,1769333835790
1769333835824.jpg,1.0,1.0,1769333835824
1769333835858.jpg,1.0,1.0,1769333835858
1769333835892.jpg,1.0,1.0,1769333835892
1769333835925.jpg,1.0,1.0,1769333835925
1769333835959.jpg,1.0,1.0,1769333835959
1769333835993.jpg,1.0,1.0,1769333835993
1769333836026.jpg,1.0,1.0,1769333836026
1769333836060.jpg,1.0,1.0,1769333836060
1769333836093.jpg,1.0,1.0,1769333836093
1769333836128.jpg,1.0,1.0,1769333836128
1769333836162.jpg,0.0,0.0,1769333836162
1769333836195.jpg,0.0,0.0,1769333836195
1769333836229.jpg,0.0,0.0,1769333836229
1769333836263.jpg,0.0,0.0,1769333836263
1769333836297.jpg,0.0,0.0,1769333836297
1769333836330.jpg,0.0,0.0,1769333836330
1769333836364.jpg,0.0,0.0,1769333836364
1769333836398.jpg,0.5,-0.5,1769333836398
1769333836431.jpg,0.5,-0.5,1769333836431
1769333836465.jpg,0.5,-0.5,1769333836465
1769333836499.jpg,0.5,-0.5,1769333836499
1769333836532.jpg,0.5,-0.5,1769333836532
1769333836566.jpg,0.5,-0.5,1769333836566
1769333836600.jpg,0.5,-0.5,1769333836600
1769333836634.jpg,0.5,-0.5,1769333836634
1769333836668.jpg,0.0,0.0,1769333836668
1769333836702.jpg,0.0,0.0,1769333836702
1769333836735.jpg,0.0,0.0,1769333836735
1769333836769.jpg,0.0,0.0,1769333836769
1769333836803.jpg,0.0,0.0,1769333836803
1769333836837.jpg,0.0,0.0,1769333836837
1769333836871.jpg,0.0,0.0,1769333836871
1769333836905.jpg,0.0,0.0,1769333836905
1769333836938.jpg,0.0,0.0,1769333836938
1769333836972.jpg,0.0,0.0,1769333836972
1769333837005.jpg,0.0,0.0,1769333837005
1769333837039.jpg,0.0,0.0,1769333837039
1769333837073.jpg,0.0,0.0,1769333837073
1769333837106.jpg,0.0,0.0,1769333837106
1769333837140.jpg,0.0,0.0,1769333837140
1769333837174.jpg,0.5,-0.5,1769333837174
1769333837207.jpg,0.5,-0.5,1769333837207
1769333837241.jpg,0.5,-0.5,1769333837241
1769333837275.jpg,0.5,-0.5,1769333837275
1769333837309.jpg,0.5,-0.5,1769333837309
1769333837343.jpg,0.0,0.0,1769333837343
1769333837377.jpg,0.0,0.0,1769333837377
